"","STATE","RACE","date","COVID_IMPUTED","NOCOVID_IMPUTED"
"15958","SC","Black alone","2021-09-11",8704.11813138531,1026048.88186881
"15959","SC","Hispanic","2021-09-11",2256.8366425418,195535.163359184
"15960","SC","White alone","2021-09-11",21928.0581599855,2648163.941839
"15961","SD","Any other race alone or in combination","2021-09-11",95.3205021355698,55532.6795206631
"15962","SD","Black alone","2021-09-11",10.093932347995,13050.9060619601
"15963","SD","Hispanic","2021-09-11",15.3812839449486,21834.6187046859
"15964","SD","White alone","2021-09-11",638.344977360491,566289.65502127
"15965","TN","Any other race alone or in combination","2021-09-11",923.217450798424,81761.7825491892
"15966","TN","Black alone","2021-09-11",4642.43716133683,851515.5628385
"15967","TN","Hispanic","2021-09-11",1324.41204029478,236248.587959679
"15968","TN","White alone","2021-09-11",24080.3976547452,4016964.60234564
"15969","TX","Any other race alone or in combination","2021-09-11",251.522284129027,334888.79027021
"15970","TX","Black alone","2021-09-11",213.56393,2626203.82193814
"15971","TX","Hispanic","2021-09-11",213.56393,7865502.90653437
"15972","TX","White alone","2021-09-11",213.56393,9632979.29952664
"15973","UT","Any other race alone or in combination","2021-09-11",487.825425161705,78052.17459159
"15974","UT","Black alone","2021-09-11",74.0486795343565,26095.9513141006
"15975","UT","Hispanic","2021-09-11",942.051836049465,293289.94816028
"15976","UT","White alone","2021-09-11",5839.89315558603,1804826.10684825
"15977","VA","Any other race alone or in combination","2021-09-11",705.706214693485,147878.293785435
"15978","VA","Black alone","2021-09-11",3371.72967277668,1259495.27032909
"15979","VA","Hispanic","2021-09-11",941.345865592147,564324.654133634
"15980","VA","White alone","2021-09-11",9257.40603457378,4230635.59396585
"15981","VT","Any other race alone or in combination","2021-09-11",16.0443838513804,9022.97671756804
"15982","VT","Black alone","2021-09-11",5.02849,5985.99557617241
"15983","VT","Hispanic","2021-09-11",5.02849,9448.00688515898
"15984","VT","White alone","2021-09-11",315.296182164289,475761.698738038
"15985","WA","Any other race alone or in combination","2021-09-11",1558.20605913375,294266.79394207
"15986","WA","Black alone","2021-09-11",614.925925133925,229460.074074509
"15987","WA","Hispanic","2021-09-11",2820.64759406943,630707.352427887
"15988","WA","White alone","2021-09-11",11258.774513451,4201220.22548
"15989","WI","Any other race alone or in combination","2021-09-11",304.671252473901,89705.328752367
"15990","WI","Black alone","2021-09-11",347.997414318809,260289.002512908
"15991","WI","Hispanic","2021-09-11",483.299871054594,259066.700123298
"15992","WI","White alone","2021-09-11",7534.10576936915,3811921.89435373
"15993","WV","Any other race alone or in combination","2021-09-11",17.1016422751494,19685.057014937
"15994","WV","Black alone","2021-09-11",14.16466,49752.2480788587
"15995","WV","Hispanic","2021-09-11",14.16466,21097.8588826992
"15996","WV","White alone","2021-09-11",14.16466,1330159.32383624
"15997","WY","Any other race alone or in combination","2021-09-11",190.33904393208,14388.6609572395
"15998","WY","Black alone","2021-09-11",13.5999503060102,4976.40004943733
"15999","WY","Hispanic","2021-09-11",187.03879508707,38392.9612043873
"16000","WY","White alone","2021-09-11",2136.72441157263,379632.275588318
"16001","AK","Any other race alone or in combination","2021-09-18",1935.07578822671,106657.932322444
"16002","AK","Black alone","2021-09-18",81.4331619309403,18628.5665159433
"16003","AK","Hispanic","2021-09-18",148.487342659128,35202.5120048843
"16004","AK","White alone","2021-09-18",1523.25008423761,350681.743772966
"16005","AL","Any other race alone or in combination","2021-09-18",194.862417821741,66519.1383580432
"16006","AL","Black alone","2021-09-18",1498.68650190205,982711.314744211
"16007","AL","Hispanic","2021-09-18",101.453527516053,133938.548209861
"16008","AL","White alone","2021-09-18",4387.1972099188,2569114.79889452
"16009","AR","Any other race alone or in combination","2021-09-18",153.911010066373,56680.0889890648
"16010","AR","Black alone","2021-09-18",582.748307244195,340957.251727234
"16011","AR","Hispanic","2021-09-18",207.01564620821,147721.984341993
"16012","AR","White alone","2021-09-18",2646.34554808951,1731177.65444319
"16013","AZ","Any other race alone or in combination","2021-09-18",949.623931028948,303367.376368694
"16014","AZ","Black alone","2021-09-18",603.102522470293,243887.89799922
"16015","AZ","Hispanic","2021-09-18",3865.11796861777,1577312.88516052
"16016","AZ","White alone","2021-09-18",6790.06405240587,3299075.93353408
"16017","CA","Any other race alone or in combination","2021-09-18",2630.29193554451,918460.708064834
"16018","CA","Black alone","2021-09-18",2487.58458646521,1767723.41541378
"16019","CA","Hispanic","2021-09-18",17781.4356092712,10929545.5643967
"16020","CA","White alone","2021-09-18",16039.2095391763,12126549.7904606
"16021","CO","Any other race alone or in combination","2021-09-18",440.249022630269,114111.750977408
"16022","CO","Black alone","2021-09-18",288.213433726431,178290.786566126
"16023","CO","Hispanic","2021-09-18",2312.91822470574,858446.081776876
"16024","CO","White alone","2021-09-18",5744.63728726805,3186145.36271157
"16025","CT","Any other race alone or in combination","2021-09-18",1446.51108357446,40701.5541735894
"16026","CT","Black alone","2021-09-18",1513.21065840617,283952.831717303
"16027","CT","Hispanic","2021-09-18",1515.74352030335,415379.280345793
"16028","CT","White alone","2021-09-18",1520.09345537874,1956773.71194128
"16029","DC","Any other race alone or in combination","2021-09-18",61.7948605917981,12447.2051396085
"16030","DC","Black alone","2021-09-18",848.5021847398,245175.497831784
"16031","DC","Hispanic","2021-09-18",92.6479298038579,57529.3520684601
"16032","DC","White alone","2021-09-18",251.565095626988,233758.434890733
"16033","DE","Any other race alone or in combination","2021-09-18",80.6081331746649,14621.3918738432
"16034","DE","Black alone","2021-09-18",518.411373080062,162358.589113553
"16035","DE","Hispanic","2021-09-18",211.3887273251,59590.6115717372
"16036","DE","White alone","2021-09-18",1244.87894620961,500529.12053858
"16037","FL","Any other race alone or in combination","2021-09-18",2992.06307221717,257239.936927713
"16038","FL","Black alone","2021-09-18",17055.2017962636,2476074.79820706
"16039","FL","Hispanic","2021-09-18",27512.9125672172,4278643.08743611
"16040","FL","White alone","2021-09-18",51582.6606706921,9636618.33932398
"16041","GA","Any other race alone or in combination","2021-09-18",860.186651090243,128548.813349024
"16042","GA","Black alone","2021-09-18",7236.85404013268,2512100.1459594
"16043","GA","Hispanic","2021-09-18",2292.95497823422,670810.04502222
"16044","GA","White alone","2021-09-18",13741.5159199476,4422970.48408084
"16045","HI","Any other race alone or in combination","2021-09-18",1043.85118419438,288437.148815829
"16046","HI","Black alone","2021-09-18",50.3707911835878,22162.6292088587
"16047","HI","Hispanic","2021-09-18",160.284331881674,95246.7156681529
"16048","HI","White alone","2021-09-18",294.647340315019,263069.352659392
"16049","IA","Any other race alone or in combination","2021-09-18",228.520365680439,35477.4796343397
"16050","IA","Black alone","2021-09-18",350.788770364712,82527.2112297558
"16051","IA","Hispanic","2021-09-18",488.73651941135,122155.263480731
"16052","IA","White alone","2021-09-18",6267.00214435831,2117008.99785547
"16053","ID","Any other race alone or in combination","2021-09-18",359.232451041999,37937.7674700281
"16054","ID","Black alone","2021-09-18",29.7252821743334,9406.274598464
"16055","ID","Hispanic","2021-09-18",858.431300803801,145969.568974314
"16056","ID","White alone","2021-09-18",6182.31117115649,1117467.68884911
"16057","IL","Any other race alone or in combination","2021-09-18",499.103737552172,130396.901954334
"16058","IL","Black alone","2021-09-18",1902.34195265834,1354855.65415899
"16059","IL","Hispanic","2021-09-18",1670.472026184,1517422.49757338
"16060","IL","White alone","2021-09-18",10027.7599220059,6250936.29294352
"16061","IN","Any other race alone or in combination","2021-09-18",578.966321835633,77625.0336781916
"16062","IN","Black alone","2021-09-18",1385.56958641794,467719.430413322
"16063","IN","Hispanic","2021-09-18",1039.55637237964,308799.443627578
"16064","IN","White alone","2021-09-18",15134.2059577956,4160254.7940428
"16065","KS","Any other race alone or in combination","2021-09-18",289.878611395539,60123.1213624243
"16066","KS","Black alone","2021-09-18",382.525866596626,123722.474398093
"16067","KS","Hispanic","2021-09-18",617.190231074278,224649.809876758
"16068","KS","White alone","2021-09-18",4606.55100365512,1727679.44915132
"16069","KY","Any other race alone or in combination","2021-09-18",346.055416295478,50592.9448367924
"16070","KY","Black alone","2021-09-18",548.383321867601,274547.611164517
"16071","KY","Hispanic","2021-09-18",274.295907633491,108798.702840746
"16072","KY","White alone","2021-09-18",10066.7833093884,2967247.22491305
"16073","LA","Any other race alone or in combination","2021-09-18",1.18135716034233e-05,60845.9999885173
"16074","LA","Black alone","2021-09-18",1e-05,1107123.0000057
"16075","LA","Hispanic","2021-09-18",1e-05,167089.99999237
"16076","LA","White alone","2021-09-18",1e-05,2161447.00002066
"16077","MA","Any other race alone or in combination","2021-09-18",506.274607250212,84916.7253963344
"16078","MA","Black alone","2021-09-18",1444.14483494081,384166.855199133
"16079","MA","Hispanic","2021-09-18",3243.94829120398,591721.051836223
"16080","MA","White alone","2021-09-18",8562.95442341877,4071559.04544208
"16081","MD","Any other race alone or in combination","2021-09-18",368.52366966938,93635.4763318688
"16082","MD","Black alone","2021-09-18",2002.51930485246,1399723.48069472
"16083","MD","Hispanic","2021-09-18",660.144780929589,423175.855219909
"16084","MD","White alone","2021-09-18",3774.97932936781,2470193.02067414
"16085","ME","Any other race alone or in combination","2021-09-18",73.0652868521603,20334.9347147016
"16086","ME","Black alone","2021-09-18",25.3876040859612,14246.6123939487
"16087","ME","Hispanic","2021-09-18",36.3902883350736,16425.6097167265
"16088","ME","White alone","2021-09-18",1976.61081319903,1028542.38919285
"16089","MI","Any other race alone or in combination","2021-09-18",362.030339727359,170326.969808157
"16090","MI","Black alone","2021-09-18",625.978319871174,1031533.0201074
"16091","MI","Hispanic","2021-09-18",353.057314667292,345567.94272527
"16092","MI","White alone","2021-09-18",6495.44137974718,6026661.56065384
"16093","MN","Any other race alone or in combination","2021-09-18",571.582462503613,107124.417753549
"16094","MN","Black alone","2021-09-18",468.952802361576,250229.047004711
"16095","MN","Hispanic","2021-09-18",541.586585266863,197006.413554438
"16096","MN","White alone","2021-09-18",8368.27372154815,3562317.72639437
"16097","MO","Any other race alone or in combination","2021-09-18",392.082428416284,97285.9176551131
"16098","MO","Black alone","2021-09-18",1132.12271674644,526761.877679908
"16099","MO","Hispanic","2021-09-18",320.25749165717,172681.742381621
"16100","MO","White alone","2021-09-18",7766.02632530873,3857317.9739338
"16101","MS","Any other race alone or in combination","2021-09-18",1.18011388527e-05,29375.9999884381
"16102","MS","Black alone","2021-09-18",1e-05,823620.000008223
"16103","MS","Hispanic","2021-09-18",1e-05,65091.9999914402
"16104","MS","White alone","2021-09-18",1e-05,1333837.00001951
"16105","MT","Any other race alone or in combination","2021-09-18",476.089658204234,59277.9105258223
"16106","MT","Black alone","2021-09-18",24.4290582721464,4239.57094792697
"16107","MT","Hispanic","2021-09-18",153.671567534945,27879.3284394183
"16108","MT","White alone","2021-09-18",3996.04458965871,736305.955290972
"16109","NC","Any other race alone or in combination","2021-09-18",1224.00906205791,201297.990938231
"16110","NC","Black alone","2021-09-18",5938.08578268041,1716529.91421807
"16111","NC","Hispanic","2021-09-18",3091.35895068082,633870.641052058
"16112","NC","White alone","2021-09-18",16760.9648780839,5361127.03511937
"16113","NE","Any other race alone or in combination","2021-09-18",90.0017957326284,30216.9982052615
"16114","NE","Black alone","2021-09-18",92.5947805107584,66340.4052201773
"16115","NE","Hispanic","2021-09-18",306.709646761807,133265.290358573
"16116","NE","White alone","2021-09-18",1068.36089025106,1188379.63910274
"16117","NH","Any other race alone or in combination","2021-09-18",49.027770233683,15235.9735247499
"16118","NH","Black alone","2021-09-18",32.4961240230901,14911.5052848412
"16119","NH","Hispanic","2021-09-18",51.2494375999756,37567.7514434273
"16120","NH","White alone","2021-09-18",1075.53367135802,1004149.46422965
"16121","NJ","Any other race alone or in combination","2021-09-18",363.637535959152,89228.3668566793
"16122","NJ","Black alone","2021-09-18",1495.04255972284,888064.964302076
"16123","NJ","Hispanic","2021-09-18",2014.97429026302,1316462.02329121
"16124","NJ","White alone","2021-09-18",6541.75441378927,3954108.26894942
"16125","NM","Any other race alone or in combination","2021-09-18",427.604695902547,157027.395304124
"16126","NM","Black alone","2021-09-18",64.6275264582691,31209.3724735432
"16127","NM","Hispanic","2021-09-18",1593.07019475585,744032.929805298
"16128","NM","White alone","2021-09-18",1085.47135423129,658340.528645691
"16129","NV","Any other race alone or in combination","2021-09-18",285.617440249515,97584.3825782825
"16130","NV","Black alone","2021-09-18",345.383648716928,213412.616446353
"16131","NV","Hispanic","2021-09-18",970.665395422375,614546.334817935
"16132","NV","White alone","2021-09-18",1739.02689457287,1242520.97297203
"16133","NY","Any other race alone or in combination","2021-09-18",926.107426702422,254365.89264105
"16134","NY","Black alone","2021-09-18",1490.14559091807,2208701.85431758
"16135","NY","Hispanic","2021-09-18",1401.00907082983,2742796.99074666
"16136","NY","White alone","2021-09-18",10507.318659299,8814054.68167444
"16137","OH","Any other race alone or in combination","2021-09-18",1190.54234012814,149436.458639066
"16138","OH","Black alone","2021-09-18",4428.73044723035,1087614.27798076
"16139","OH","Hispanic","2021-09-18",1160.67713633796,302133.323944287
"16140","OH","White alone","2021-09-18",26607.2332031999,7314981.76589921
"16141","OK","Any other race alone or in combination","2021-09-18",2042.94183146411,374078.058169122
"16142","OK","Black alone","2021-09-18",721.776184771489,218123.223815316
"16143","OK","Hispanic","2021-09-18",874.193331505976,269100.806668577
"16144","OK","White alone","2021-09-18",5873.59893485478,2062223.4010645
"16145","OR","Any other race alone or in combination","2021-09-18",657.94700010747,135715.053000035
"16146","OR","Black alone","2021-09-18",176.572396257479,61818.4276038092
"16147","OR","Hispanic","2021-09-18",1151.78792394667,372213.212076666
"16148","OR","White alone","2021-09-18",6145.73581152946,2610077.26418817
"16149","PA","Any other race alone or in combination","2021-09-18",748.386513233183,130332.613489155
"16150","PA","Black alone","2021-09-18",1390.49589601681,1048674.50408714
"16151","PA","Hispanic","2021-09-18",2200.07122475758,661556.928787848
"16152","PA","White alone","2021-09-18",18434.776610004,7934106.22340156
"16153","RI","Any other race alone or in combination","2021-09-18",10.3015722777089,16888.7899327967
"16154","RI","Black alone","2021-09-18",8.41934,49406.8859986549
"16155","RI","Hispanic","2021-09-18",8.41934,118409.708750826
"16156","RI","White alone","2021-09-18",8.41934,639680.47843785
"16157","SC","Any other race alone or in combination","2021-09-18",753.586893875565,62023.4131060477
"16158","SC","Black alone","2021-09-18",6428.36527983588,1028324.63471948
"16159","SC","Hispanic","2021-09-18",1763.20950942342,196028.790491779
"16160","SC","White alone","2021-09-18",17348.2869589764,2652743.71304115
"16161","SD","Any other race alone or in combination","2021-09-18",73.8271433088408,55554.1728749467
"16162","SD","Black alone","2021-09-18",8.23502554246151,13052.7649689729
"16163","SD","Hispanic","2021-09-18",11.4717343762711,21838.5282529418
"16164","SD","White alone","2021-09-18",515.286970015295,566412.713032045
"16165","TN","Any other race alone or in combination","2021-09-18",721.707069483463,81963.2928922421
"16166","TN","Black alone","2021-09-18",3536.88351735907,852621.114044929
"16167","TN","Hispanic","2021-09-18",966.008901177958,236606.990279923
"16168","TN","White alone","2021-09-18",18573.1638852372,4022471.84195742
"16169","TX","Any other race alone or in combination","2021-09-18",1.1777376644503e-05,335135.999988401
"16170","TX","Black alone","2021-09-18",1e-05,2626288.99999615
"16171","TX","Hispanic","2021-09-18",1e-05,7865332.00000842
"16172","TX","White alone","2021-09-18",1e-05,9632722.00001255
"16173","UT","Any other race alone or in combination","2021-09-18",435.409154573682,78104.5908727482
"16174","UT","Black alone","2021-09-18",96.1985796288446,26073.8014420697
"16175","UT","Hispanic","2021-09-18",879.233145273148,293352.766831304
"16176","UT","White alone","2021-09-18",5558.04322469948,1805107.95682588
"16177","VA","Any other race alone or in combination","2021-09-18",579.036513823295,148004.96486667
"16178","VA","Black alone","2021-09-18",2550.63738304135,1260316.37289617
"16179","VA","Hispanic","2021-09-18",835.261785853562,564430.734516314
"16180","VA","White alone","2021-09-18",7471.07342234511,4232421.93150466
"16181","VT","Any other race alone or in combination","2021-09-18",15.2501657380479,9023.76141632548
"16182","VT","Black alone","2021-09-18",9.70801091550033,5981.281193938
"16183","VT","Hispanic","2021-09-18",5.61119185376906,9447.3890270616
"16184","VT","White alone","2021-09-18",285.28956247448,475791.716671404
"16185","WA","Any other race alone or in combination","2021-09-18",1289.24393065241,294535.756069587
"16186","WA","Black alone","2021-09-18",499.156561873649,229575.843437478
"16187","WA","Hispanic","2021-09-18",2433.03521452924,631094.964800027
"16188","WA","White alone","2021-09-18",9723.89544021837,4202755.10455694
"16189","WI","Any other race alone or in combination","2021-09-18",336.817114804138,89673.1828624154
"16190","WI","Black alone","2021-09-18",340.823233386753,260296.176915889
"16191","WI","Hispanic","2021-09-18",516.163467411034,259033.836534854
"16192","WI","White alone","2021-09-18",7892.13535251856,3811563.86443531
"16193","WV","Any other race alone or in combination","2021-09-18",1.20734576581078e-05,19701.9999880419
"16194","WV","Black alone","2021-09-18",1e-05,49763.9999917566
"16195","WV","Hispanic","2021-09-18",1e-05,21110.9999907452
"16196","WV","White alone","2021-09-18",1e-05,1330109.00003695
"16197","WY","Any other race alone or in combination","2021-09-18",198.455283222812,14380.5447189673
"16198","WY","Black alone","2021-09-18",12.487237861784,4977.51276171284
"16199","WY","Hispanic","2021-09-18",215.579564231765,38364.4204358892
"16200","WY","White alone","2021-09-18",2038.46656909085,379730.53342939
"16201","AK","Any other race alone or in combination","2021-09-25",2193.31309121631,106399.688597691
"16202","AK","Black alone","2021-09-25",103.382221076404,18606.6176335337
"16203","AK","Hispanic","2021-09-25",258.160660930928,35092.8391940572
"16204","AK","White alone","2021-09-25",2706.65393145683,349498.344901572
"16205","AL","Any other race alone or in combination","2021-09-25",194.003509354728,66519.9970673723
"16206","AL","Black alone","2021-09-25",1417.22463848425,982792.777040399
"16207","AL","Hispanic","2021-09-25",114.272996388564,133925.728097731
"16208","AL","White alone","2021-09-25",4417.28851960659,2569084.70804931
"16209","AR","Any other race alone or in combination","2021-09-25",122.385533981238,56711.6144768847
"16210","AR","Black alone","2021-09-25",404.153999326657,341135.846043355
"16211","AR","Hispanic","2021-09-25",152.356675889831,147776.643297317
"16212","AR","White alone","2021-09-25",1936.30295346854,1731887.69703297
"16213","AZ","Any other race alone or in combination","2021-09-25",918.058758380838,303398.941241633
"16214","AZ","Black alone","2021-09-25",580.978336195568,243910.021663855
"16215","AZ","Hispanic","2021-09-25",4114.77229781509,1577063.22770283
"16216","AZ","White alone","2021-09-25",6492.29551962815,3299373.70447984
"16217","CA","Any other race alone or in combination","2021-09-25",2236.97515744926,918854.029444465
"16218","CA","Black alone","2021-09-25",2014.25330616373,1768196.74790465
"16219","CA","Hispanic","2021-09-25",14784.7589702965,10932542.2957321
"16220","CA","White alone","2021-09-25",13366.1278990213,12129222.8712718
"16221","CO","Any other race alone or in combination","2021-09-25",410.890308810734,114141.109691216
"16222","CO","Black alone","2021-09-25",236.498704552787,178342.501295283
"16223","CO","Hispanic","2021-09-25",2117.69105466101,858641.308946343
"16224","CO","White alone","2021-09-25",5492.49950179762,3186397.50049759
"16225","CT","Any other race alone or in combination","2021-09-25",32.6340037252754,42115.766648317
"16226","CT","Black alone","2021-09-25",28.02479,285451.09565479
"16227","CT","Hispanic","2021-09-25",28.02479,416886.134839041
"16228","CT","White alone","2021-09-25",28.02479,1958355.97106596
"16229","DC","Any other race alone or in combination","2021-09-25",39.0048206703675,12470.0214399358
"16230","DC","Black alone","2021-09-25",507.602667556739,245516.382905348
"16231","DC","Hispanic","2021-09-25",58.6662721722203,57563.3313492817
"16232","DC","White alone","2021-09-25",170.680203219541,233839.311259785
"16233","DE","Any other race alone or in combination","2021-09-25",76.7419851064602,14625.2710640578
"16234","DE","Black alone","2021-09-25",509.62724668842,162367.366982417
"16235","DE","Hispanic","2021-09-25",183.906224862332,59618.0917566517
"16236","DE","White alone","2021-09-25",1201.05563185775,500572.938129174
"16237","FL","Any other race alone or in combination","2021-09-25",797.744650003731,259434.257507225
"16238","FL","Black alone","2021-09-25",3450.01222710681,2489679.99204871
"16239","FL","Hispanic","2021-09-25",7028.02646704817,4299128.00041605
"16240","FL","White alone","2021-09-25",10930.7159680456,9677270.25549468
"16241","GA","Any other race alone or in combination","2021-09-25",688.704055959947,128720.295944428
"16242","GA","Black alone","2021-09-25",5422.51265575417,2513914.48734301
"16243","GA","Hispanic","2021-09-25",2155.6795507982,670947.320451913
"16244","GA","White alone","2021-09-25",10044.8048399207,4426667.19516003
"16245","HI","Any other race alone or in combination","2021-09-25",595.485376252775,288885.515546639
"16246","HI","Black alone","2021-09-25",19.2861576523826,22193.7138435683
"16247","HI","Hispanic","2021-09-25",91.4618840501658,95315.538800305
"16248","HI","White alone","2021-09-25",163.173870251111,263200.820988375
"16249","IA","Any other race alone or in combination","2021-09-25",213.145269939404,35492.8547300937
"16250","IA","Black alone","2021-09-25",290.413169132141,82587.5868309678
"16251","IA","Hispanic","2021-09-25",487.646967451269,122156.353032795
"16252","IA","White alone","2021-09-25",5813.81985019751,2117462.1801496
"16253","ID","Any other race alone or in combination","2021-09-25",339.004909817003,37957.99509776
"16254","ID","Black alone","2021-09-25",52.3115567793023,9383.68846107233
"16255","ID","Hispanic","2021-09-25",751.711454056838,146076.288593619
"16256","ID","White alone","2021-09-25",5670.14405200742,1117979.85600774
"16257","IL","Any other race alone or in combination","2021-09-25",456.788167245841,130439.217994606
"16258","IL","Black alone","2021-09-25",1621.38957132595,1355136.60241749
"16259","IL","Hispanic","2021-09-25",1426.72500460537,1517666.24252637
"16260","IL","White alone","2021-09-25",9036.51617864289,6251927.54083285
"16261","IN","Any other race alone or in combination","2021-09-25",467.578452337698,77736.4221031286
"16262","IN","Black alone","2021-09-25",1006.97968752549,468098.015115542
"16263","IN","Hispanic","2021-09-25",819.969765597606,309019.029621672
"16264","IN","White alone","2021-09-25",12025.8505256582,4163363.1589866
"16265","KS","Any other race alone or in combination","2021-09-25",228.208131126969,60184.7918690552
"16266","KS","Black alone","2021-09-25",284.289049654169,123820.710998104
"16267","KS","Hispanic","2021-09-25",488.490028600014,224778.510017687
"16268","KS","White alone","2021-09-25",3514.20613074318,1728771.79386974
"16269","KY","Any other race alone or in combination","2021-09-25",281.041024391466,50657.9593635407
"16270","KY","Black alone","2021-09-25",451.10238984034,274644.892980823
"16271","KY","Hispanic","2021-09-25",236.722498827512,108836.276748565
"16272","KY","White alone","2021-09-25",7916.73417569796,2969397.27251027
"16273","LA","Any other race alone or in combination","2021-09-25",1.18135716034233e-05,60845.9999885173
"16274","LA","Black alone","2021-09-25",1e-05,1107123.0000057
"16275","LA","Hispanic","2021-09-25",1e-05,167089.99999237
"16276","LA","White alone","2021-09-25",1e-05,2161447.00002066
"16277","MA","Any other race alone or in combination","2021-09-25",312.544705749388,85110.4552954469
"16278","MA","Black alone","2021-09-25",650.99055511775,384960.009446971
"16279","MA","Hispanic","2021-09-25",1642.30678420405,593322.69323219
"16280","MA","White alone","2021-09-25",5189.59137910081,4074932.40860793
"16281","MD","Any other race alone or in combination","2021-09-25",632.421005216364,93371.5789963747
"16282","MD","Black alone","2021-09-25",4545.25284602561,1397180.74716569
"16283","MD","Hispanic","2021-09-25",1377.76713820925,422458.232865393
"16284","MD","White alone","2021-09-25",6318.74504689416,2467649.2549442
"16285","ME","Any other race alone or in combination","2021-09-25",72.1325617853322,20335.8674400892
"16286","ME","Black alone","2021-09-25",38.6857958301686,14233.3142195611
"16287","ME","Hispanic","2021-09-25",25.827299039322,16436.1726939333
"16288","ME","White alone","2021-09-25",1954.76895623383,1028564.23104948
"16289","MI","Any other race alone or in combination","2021-09-25",353.761578162497,170335.238522676
"16290","MI","Black alone","2021-09-25",498.318124239887,1031660.68046191
"16291","MI","Hispanic","2021-09-25",373.452176749207,345547.547927853
"16292","MI","White alone","2021-09-25",6469.94456883755,6026687.05713398
"16293","MN","Any other race alone or in combination","2021-09-25",626.523788180683,107069.476107612
"16294","MN","Black alone","2021-09-25",501.350600656294,250196.649474944
"16295","MN","Hispanic","2021-09-25",488.386381228511,197059.613616932
"16296","MN","White alone","2021-09-25",8955.17755394942,3561730.82232886
"16297","MO","Any other race alone or in combination","2021-09-25",328.636980661192,97349.3631526203
"16298","MO","Black alone","2021-09-25",854.381541058044,527039.618425633
"16299","MO","Hispanic","2021-09-25",262.963711049267,172739.036175122
"16300","MO","White alone","2021-09-25",6396.48403033726,3858687.51657733
"16301","MS","Any other race alone or in combination","2021-09-25",1.18011388527e-05,29375.9999884381
"16302","MS","Black alone","2021-09-25",1e-05,823620.000008223
"16303","MS","Hispanic","2021-09-25",1e-05,65091.9999914402
"16304","MS","White alone","2021-09-25",1e-05,1333837.00001951
"16305","MT","Any other race alone or in combination","2021-09-25",415.966709470673,59338.0333517468
"16306","MT","Black alone","2021-09-25",16.6691136794837,4247.33086539629
"16307","MT","Hispanic","2021-09-25",113.880206076171,27919.1196759479
"16308","MT","White alone","2021-09-25",3720.46387091709,736581.536268025
"16309","NC","Any other race alone or in combination","2021-09-25",928.305011455164,201593.694988574
"16310","NC","Black alone","2021-09-25",4543.12731953354,1717924.87268039
"16311","NC","Hispanic","2021-09-25",2526.51916610307,634435.480835124
"16312","NC","White alone","2021-09-25",13914.0642022333,5363973.93579711
"16313","NE","Any other race alone or in combination","2021-09-25",78.7218244548642,30228.2781763963
"16314","NE","Black alone","2021-09-25",43.5860718955647,66389.4139276392
"16315","NE","Hispanic","2021-09-25",260.889458715028,133311.110545444
"16316","NE","White alone","2021-09-25",905.572784483729,1188542.42721087
"16317","NH","Any other race alone or in combination","2021-09-25",46.5788574997026,15238.4211429665
"16318","NH","Black alone","2021-09-25",20.9609825907679,14923.0390176018
"16319","NH","Hispanic","2021-09-25",46.296090222518,37572.7039101001
"16320","NH","White alone","2021-09-25",860.904821632696,1004364.09517757
"16321","NJ","Any other race alone or in combination","2021-09-25",327.114440095598,89264.8903597472
"16322","NJ","Black alone","2021-09-25",1328.42046096067,888231.586967985
"16323","NJ","Hispanic","2021-09-25",1730.53436664187,1316746.46015883
"16324","NJ","White alone","2021-09-25",5880.74737576789,3954769.28335848
"16325","NM","Any other race alone or in combination","2021-09-25",384.469190000856,157070.530810045
"16326","NM","Black alone","2021-09-25",41.4625756679261,31232.5374243177
"16327","NM","Hispanic","2021-09-25",1571.9834740765,744054.016526115
"16328","NM","White alone","2021-09-25",991.819781356458,658434.180218448
"16329","NV","Any other race alone or in combination","2021-09-25",272.104098904444,97597.8959044442
"16330","NV","Black alone","2021-09-25",345.0844129833,213412.915700219
"16331","NV","Hispanic","2021-09-25",943.889981108393,614573.110221365
"16332","NV","White alone","2021-09-25",1688.76113721875,1242571.23872807
"16333","NY","Any other race alone or in combination","2021-09-25",857.518854335028,254434.481191551
"16334","NY","Black alone","2021-09-25",1349.47403464089,2208842.52588661
"16335","NY","Hispanic","2021-09-25",1315.47473759371,2742882.52512223
"16336","NY","White alone","2021-09-25",10369.3557846781,8814192.64448754
"16337","OH","Any other race alone or in combination","2021-09-25",1061.54851485071,149565.452570268
"16338","OH","Black alone","2021-09-25",3704.25541647048,1088338.74838124
"16339","OH","Hispanic","2021-09-25",931.891537201284,302362.107772635
"16340","OH","White alone","2021-09-25",23720.4482319477,7317868.55600397
"16341","OK","Any other race alone or in combination","2021-09-25",1582.417541827,374538.582981895
"16342","OK","Black alone","2021-09-25",673.178752497877,218171.821648111
"16343","OK","Hispanic","2021-09-25",788.378570382932,269186.621729439
"16344","OK","White alone","2021-09-25",5334.21550523856,2062762.78353464
"16345","OR","Any other race alone or in combination","2021-09-25",719.557395699644,135653.442605477
"16346","OR","Black alone","2021-09-25",188.155892332871,61806.8441080297
"16347","OR","Hispanic","2021-09-25",1008.3022128304,372356.697788376
"16348","OR","White alone","2021-09-25",5853.04780329979,2610369.95219567
"16349","PA","Any other race alone or in combination","2021-09-25",724.627763327855,130356.372238923
"16350","PA","Black alone","2021-09-25",1293.6394153082,1048771.36056749
