usa_or_hhsregion,week_ending,variant,share,share_hi,share_lo,nchs_or_count_flag,modeltype,time_interval,published_date
USA,11/13/2021 12:00:00 AM,BA.1.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,Other,0.016440650448203,0.02274071238935,0.01150866970419884,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.1.529,0.000007787076356,0.000095604773378,5.406827763287936e-10,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.617.2,0.980675578117371,0.98609471321106,0.9738795161247253,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.1.1,0.000056693657825,0.000216492058826,5.846191015734803e-06,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,Other,0.019259920343757,0.026068989187479,0.01383627112954855,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.1.529,0.00054974493105,0.001038695452735,0.0002531110367272049,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.617.2,0.988708138465881,0.992560267448425,0.9835877418518066,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.1.1,0.000131009568577,0.000472743471619,1.590648571436759e-05,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,Other,0.010611106641591,0.015798635780811,0.006782217416912317,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.1.529,0.006191717460752,0.009383122436702,0.003871643450111151,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.617.2,0.989202916622162,0.99273955821991,0.9845607876777649,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.1.1,0.001645159441978,0.003609659848735,0.0005947469617240131,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,Other,0.002960220910609,0.004775089211762,0.001706166542135179,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.1.529,0.054246108978987,0.083551749587059,0.03290066868066788,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.617.2,0.918531119823456,0.944567739963532,0.8854053616523743,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.1.1,0.023810982704163,0.03579331189394,0.01500044111162424,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,Other,0.003411809215322,0.004906327929348,0.002280301414430141,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.1.529,0.224184095859528,0.27080312371254,0.1821620166301727,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.617.2,0.615479826927185,0.66659677028656,0.5623998045921326,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.1.1,0.152805268764496,0.192020580172539,0.1188638582825661,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.2,0.000079775272752,0.00046808947809,1.579966351528128e-06,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.2.12.1,0.000024546236091,0.000144041317981,4.862366154156916e-07,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,Other,0.007426486350596,0.009963093325496,0.005397230386734009,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.1.529,0.385092169046402,0.431782424449921,0.3399218022823334,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.617.2,0.259040832519531,0.301803886890411,0.2194315940141678,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.1.1,0.344067484140396,0.39136129617691,0.2989611625671387,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.2,0.000037030269596,0.000149958927068,3.187032007190282e-06,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,Other,0.011762478388846,0.016213512048125,0.008272383362054825,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.1.529,0.416129320859909,0.455289959907532,0.3777410984039307,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.617.2,0.101297117769718,0.118629112839699,0.0857221782207489,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.1.1,0.465256631374359,0.502564907073975,0.428235650062561,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.2,0.00005867928121,0.00017059961101,1.224101015395718e-05,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,Other,0.017258251085877,0.024446493014693,0.01173256430774927,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,B.1.1.529,0.395803540945053,0.41979855298996,0.3721777200698853,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,B.1.617.2,0.045324441045523,0.054465543478727,0.03732410818338394,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.1.1,0.548905372619629,0.575771868228912,0.5218242406845093,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.2,0.001116002327763,0.002708089305088,0.0003367643512319773,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,Other,0.008850635960698,0.013675541616976,0.005393965635448694,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,B.1.1.529,0.341342091560364,0.366328477859497,0.316996842622757,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,B.1.617.2,0.018952431157231,0.022272266447544,0.01600866205990314,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.1.1,0.633291959762573,0.656254351139069,0.6098682284355164,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.2,0.00185320712626,0.002564698690549,0.001298294984735548,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,Other,0.004560287576169,0.007014400791377,0.00279796589165926,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,B.1.1.529,0.311271756887436,0.341159701347351,0.2825119197368622,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,B.1.617.2,0.008394110947847,0.010736684314907,0.006449495442211628,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.1.1,0.674683094024658,0.702920615673065,0.6454663872718811,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.2,0.003935609478503,0.00495698209852,0.003078301204368472,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,Other,0.001715411548503,0.003724652342498,0.0006313093472272158,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,B.1.1.529,0.269752502441406,0.302010864019394,0.2392082959413528,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,B.1.617.2,0.005193021614105,0.006445569451898,0.004129556473344564,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,BA.1.1,0.713610708713532,0.743256747722626,0.6825301051139832,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,BA.2,0.008110661059618,0.010003983974457,0.006494686473160982,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,Other,0.003333108266816,0.008143058046699,0.0009905311744660139,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,B.1.1.529,0.243497312068939,0.274488538503647,0.2143761068582535,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,B.1.617.2,0.00225270469673,0.003053322201595,0.001617994741536677,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.1.1,0.742859661579132,0.771657049655914,0.7124020457267761,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.2,0.009735531173646,0.011824670247734,0.007930921390652657,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,Other,0.00165477709379,0.003681479487568,0.0005840313388034701,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,B.1.1.529,0.210548922419548,0.229822129011154,0.1921955347061157,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,B.1.617.2,0.00152350938879,0.002395581454039,0.0009087233920581639,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,BA.1.1,0.765065550804138,0.783475995063782,0.7458766102790833,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,BA.2,0.021595038473606,0.025913413614035,0.01782422140240669,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,BA.2.12.1,0,,NULL,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,Other,0.001267003128305,0.002936386270449,0.0004160618991591036,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,B.1.1.529,0.187412783503532,0.205211311578751,0.1705349236726761,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,B.1.617.2,0.001106926938519,0.001791678136215,0.0006353447679430246,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,BA.1.1,0.771788716316223,0.790618896484375,0.7521042227745056,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,BA.2,0.038068622350693,0.0439148619771,0.03280085325241089,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,BA.2.12.1,0.000074560484791,0.000268491974566,9.107168807531707e-06,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,Other,0.001548385480419,0.003134818281978,0.000639796257019043,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,B.1.1.529,0.164421111345291,0.179334789514542,0.1502771973609924,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,B.1.617.2,0.001846812199801,0.002919782884419,0.001093610771931708,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.1.1,0.759502649307251,0.774890899658203,0.7435939311981201,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.2,0.071586780250072,0.081771984696388,0.06230893358588219,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.2.12.1,0.000341957464116,0.000826093833894,0.0001041461000568233,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,Other,0.002300714142621,0.003774572862312,0.001296279951930046,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.1.529,0.134899780154228,0.151344314217567,0.1196266114711761,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.617.2,0.001204209285788,0.002477175556123,0.0004850415571127087,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.1.1,0.722290337085724,0.740436553955078,0.7035813927650452,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.2,0.138700172305107,0.155090972781181,0.1234375461935997,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.2.12.1,0.001161222229712,0.003587948856875,0.0002099960547639057,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,Other,0.001744307111949,0.00369712500833,0.0006685824482701719,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.1.529,0.108377121388912,0.1316779255867,0.08793686330318451,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.617.2,0.000862798537128,0.001714049372822,0.0003675539628602564,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.1.1,0.621895551681519,0.645985007286072,0.5973480343818665,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.2,0.262245088815689,0.288537263870239,0.2371614277362823,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.2.12.1,0.005225556436926,0.011432277038693,0.001893153763376176,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,Other,0.00139387557283,0.002858044812456,0.0005643360782414675,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,B.1.1.529,0.073080070316792,0.083090223371983,0.06393010169267654,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,B.1.617.2,0.001347964280285,0.004362891428173,0.0002175185654778033,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.1.1,0.495102822780609,0.52536129951477,0.4648710787296295,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.2,0.412670165300369,0.443632304668426,0.3822148740291595,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.2.12.1,0.016120716929436,0.029967706650496,0.007553873583674431,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,Other,0.001678266795352,0.003044410375878,0.0008206525817513466,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,B.1.1.529,0.041499525308609,0.051156062632799,0.03321032226085663,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,B.1.617.2,0.000530828488991,0.00117999932263,0.0001877907197922468,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.1.1,0.324359565973282,0.354698479175568,0.2950819730758667,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.2,0.597702145576477,0.631972372531891,0.5627057552337646,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.2.12.1,0.035323102027178,0.057000674307346,0.02018932439386845,0,weighted,weekly,05/03/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,Other,0.000584848283324,0.00118966086302,0.0002399770164629444,1,weighted,weekly,05/03/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.1.529,0.000019120616344,0.000130668573547,1.681667356479011e-07,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.617.2,0.992630481719971,0.995234191417694,0.9891241788864136,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,Other,0.007350421044976,0.010858027264476,0.004747678060084581,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.617.2,0.987391471862793,0.991478264331818,0.9820475578308105,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,Other,0.012608501128852,0.017952419817448,0.008521707728505135,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.617.2,0.986008584499359,0.990394115447998,0.9803330302238464,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,Other,0.013991395942867,0.019666960462928,0.009605883620679379,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.617.2,0.983930230140686,0.988770842552185,0.9777392745018005,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,Other,0.016069741919637,0.022260697558522,0.01122914906591177,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.1.529,0.000693437294103,0.001518964534625,0.000251588731771335,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.617.2,0.990773618221283,0.994045615196228,0.9863647818565369,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,Other,0.008532955311239,0.013038327917457,0.005276830866932869,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.1.529,0.006143570877612,0.009026330895722,0.003996043466031551,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.617.2,0.991905629634857,0.994696736335754,0.9881784319877625,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,Other,0.001950807520188,0.003409513738006,0.001006580772809684,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.1.529,0.073747545480728,0.105618000030518,0.0490809753537178,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.617.2,0.924128174781799,0.94914573431015,0.891960084438324,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,Other,0.002124277874827,0.003157756756991,0.001362268347293139,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.1.529,0.379286915063858,0.430197060108185,0.3302747011184692,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.617.2,0.616806209087372,0.665802657604218,0.5659840703010559,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,Other,0.003906884230673,0.005522165913135,0.002667128574103117,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.1.529,0.741141855716705,0.783508658409119,0.6951455473899841,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.617.2,0.252423882484436,0.297320306301117,0.2111318409442902,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.2,0.000017580876374,0.000115572795039,1.928093809056008e-07,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,Other,0.006416702177376,0.009664561599493,0.004043940920382738,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.1.529,0.892059326171875,0.907888829708099,0.8745519518852234,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.617.2,0.096982695162296,0.113700859248638,0.08197991549968719,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.2,0.000065155247285,0.000224132178118,9.016259355121292e-06,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,Other,0.010892837308347,0.016138665378094,0.007005645427852869,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,B.1.1.529,0.951867997646332,0.96037769317627,0.9421473145484924,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,B.1.617.2,0.043963942676783,0.05332649871707,0.03582756221294403,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.2,0.000335565797286,0.000604025262874,0.0001660420966800302,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,Other,0.003832483198494,0.006927044130862,0.001882454846054316,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,B.1.1.529,0.979357719421387,0.982987940311432,0.9751954078674316,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,B.1.617.2,0.017817540094256,0.021659122779965,0.01449741888791323,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.2,0.001086078467779,0.001822307356633,0.0005935670924372971,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,Other,0.001738681574352,0.002958490047604,0.0009317309013567865,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,B.1.1.529,0.988867878913879,0.991187036037445,0.9861311912536621,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,B.1.617.2,0.006986915599555,0.010556079447269,0.004385394509881735,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.2,0.004145185928792,0.006175744347274,0.002649855567142367,0,weighted,weekly,02/08/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,Other,0,,NULL,1,weighted,weekly,02/08/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/04/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.617.2,0.992466628551483,0.995095193386078,0.9889419674873352,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,Other,0.007533389143646,0.011058049276471,0.004904798232018948,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.617.2,0.987137258052826,0.991465508937836,0.9814122319221497,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,Other,0.012862730771303,0.01858776807785,0.008534492924809456,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.617.2,0.986273288726807,0.99054628610611,0.9807537794113159,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,Other,0.013726714998484,0.019246201962233,0.009453698992729187,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.617.2,0.983987331390381,0.988767802715302,0.9778879880905151,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,Other,0.016012690961361,0.022112006321549,0.01123220939189196,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.1.529,0.000659831857774,0.001513619208708,0.0002208279620390385,1,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.617.2,0.990595757961273,0.993833601474762,0.9862761497497559,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,Other,0.008744419552386,0.013151372782886,0.005519084632396698,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.1.529,0.006203701719642,0.009190263226628,0.003993241582065821,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.617.2,0.991820871829987,0.994632124900818,0.9880709648132324,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,Other,0.001975406892598,0.003288022009656,0.001091330428607762,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.1.529,0.079805143177509,0.114695720374584,0.05282304063439369,0,weighted,weekly,01/04/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.617.2,0.91734379529953,0.94515460729599,0.8814705014228821,0,weighted,weekly,01/04/2022 12:00:00 AM
