TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20211110212517,1,41,18,2,0,0,0
20211110212517,2,16,22,1,0,0,0
20211110212517,3,14,22,2,0,0,0
20211110212525,1,55,19,2,0,0,0
20211110212531,1,69,18,2,0,0,0
20211110212531,2,39,22,2,0,0,0
20211110212531,3,17,23,2,0,0,0
20211110212531,4,21,23,1,0,0,0
20211110212538,1,69,18,2,0,0,0
20211110212538,2,70,20,1,0,0,0
20211110212542,1,39,18,1,0,0,0
20211110212542,2,38,20,2,0,0,0
20211110212542,3,14,22,2,0,0,0
20211110212542,4,13,22,2,0,0,0
20211110212542,5,11,22,1,0,0,0
20211110212542,6,6,22,2,0,0,0
20211110212542,7,2,22,1,0,0,0
20211110212542,8,1,22,2,0,0,0
20211110212544,1,77,19,2,0,0,0
20211110212545,1,39,18,2,0,0,0
20211110212545,2,11,22,2,0,0,0
20211110212549,1,36,18,1,0,0,0
20211110212549,2,13,22,1,0,0,0
20211110212549,3,12,22,2,0,0,0
20211110212553,1,21,18,1,0,0,0
20211110212553,2,42,24,2,0,0,0
20211110212553,3,43,24,1,0,0,0
20211110212553,4,17,25,2,0,0,0
20211110212553,5,20,25,1,0,0,0
20211110212576,1,31,18,1,0,0,0
20211110212576,2,41,20,1,0,0,0
20211110212576,3,4,22,1,0,0,0
20211110212576,4,5,22,1,0,0,0
20211111210504,1,71,18,2,0,0,0
20211111210504,2,71,20,1,0,0,0
20211111210522,1,80,18,1,0,0,0
20211111210522,2,80,20,2,0,0,0
20211111210534,1,49,18,1,0,0,0
20211111210534,2,52,20,2,0,0,0
20211111210534,3,20,22,1,0,0,0
20211111210534,4,16,22,1,0,0,0
20211111210579,1,41,19,1,0,0,0
20211111210580,1,76,19,2,0,0,0
20211111210582,1,68,18,2,0,0,0
20211111210582,2,75,20,1,0,0,0
20211111210604,1,18,18,2,0,0,0
20211111210604,2,77,30,2,0,0,0
20211111210638,1,21,18,2,0,0,0
20211111210638,2,57,24,1,0,0,0
20211111210638,3,49,24,2,0,0,0
20211111210638,4,20,25,1,0,0,0
20211111210638,5,14,25,1,0,0,0
20211111210652,1,49,18,2,0,0,0
20211111210652,2,11,22,1,0,0,0
20211111210652,3,7,22,1,0,0,0
20211111210659,1,75,18,1,0,0,0
20211111210659,2,74,20,2,0,0,0
20211111210668,1,34,18,2,0,0,0
20211111210668,2,75,24,1,0,0,0
20211111210668,3,67,24,2,0,0,0
20211111210689,1,63,19,1,0,0,0
20211111210715,1,33,18,2,0,0,0
20211111210715,2,32,20,1,0,0,0
20211111210715,3,2,22,1,0,0,0
20211111210728,1,80,19,2,0,0,0
20211111210729,1,44,18,1,0,0,0
20211111210729,2,43,20,2,0,0,0
20211111210729,3,1,22,2,0,0,0
20211111210747,1,31,18,2,0,0,0
20211111210747,2,80,26,1,0,0,0
20211111210747,3,77,26,2,0,0,0
20211111210747,4,67,24,2,0,0,0
20211111210747,5,5,22,1,0,0,0
20211111210769,1,51,18,2,0,0,0
20211111210769,2,51,20,1,0,0,0
20211111210782,1,18,18,2,0,0,0
20211111210782,2,46,24,1,0,0,0
20211111210782,3,45,24,2,0,0,0
20211111210782,4,23,25,1,0,0,0
20211111210816,1,42,18,2,0,0,0
20211111210816,2,42,20,1,0,0,0
20211111210816,3,10,22,2,0,0,0
20211111210816,4,7,22,2,0,0,0
20211111210833,1,35,18,2,0,0,0
20211111210833,2,35,20,1,0,0,0
20211111210833,3,6,22,1,0,0,0
20211111210833,4,2,22,2,0,0,0
20211111210840,1,52,18,2,0,0,0
20211111210840,2,18,22,2,0,0,0
20211111210843,1,60,18,2,0,0,0
20211111210843,2,69,20,1,0,0,0
20211111210844,1,68,18,2,0,0,0
20211111210844,2,72,20,1,0,0,0
20211111210847,1,24,18,2,0,0,0
20211111210847,2,24,20,1,0,0,0
20211111210862,1,23,18,2,0,0,0
20211111210862,2,22,20,1,0,0,0
20211111210862,3,0,22,1,0,0,0
20211111210869,1,33,19,2,0,0,0
20211111210869,2,30,21,2,0,0,0
20211111210882,1,51,19,1,0,0,0
20211111210909,1,29,18,2,0,0,0
20211111210909,2,29,20,1,0,0,0
20211111210909,3,7,22,2,0,0,0
20211111210925,1,33,18,2,0,0,0
20211111210925,2,33,20,1,0,0,0
20211111210925,3,9,22,2,0,0,0
20211111210925,4,7,22,2,0,0,0
20211111210925,5,5,22,2,0,0,0
20211111210925,6,3,22,2,0,0,0
20211111210926,1,72,18,1,0,0,0
20211111210926,2,72,20,2,0,0,0
20211111210960,1,56,18,2,0,0,0
20211111210960,2,75,20,1,0,0,0
20211111210978,1,39,18,1,0,0,0
20211111210978,2,38,20,2,0,0,0
20211111210978,3,9,22,2,0,0,0
20211111210978,4,7,22,1,0,0,0
20211111210987,1,79,18,1,0,0,0
20211111210987,2,74,20,2,0,0,0
20211111211013,1,65,18,1,0,0,0
20211111211013,2,74,20,2,0,0,0
20211111211013,3,42,22,2,0,0,0
20211111211013,5,11,23,2,0,0,0
20211111211027,1,36,18,2,0,0,0
20211111211027,2,39,20,1,0,0,0
20211111211027,3,10,22,2,0,0,0
20211111211027,4,8,22,2,0,0,0
20211111211034,1,20,18,1,0,0,0
20211111211034,2,53,24,1,0,0,0
20211111211034,3,18,25,2,0,0,0
20211111211034,4,13,25,2,0,0,0
20211111211107,1,48,19,2,0,0,0
20211111211126,1,36,18,2,0,0,0
20211111211126,2,37,20,1,0,0,0
20211111211126,3,9,22,1,0,0,0
20211111211126,4,5,22,2,0,0,0
20211111211126,5,1,22,2,0,0,0
20211111211149,1,26,19,1,0,0,0
20211111211170,1,46,18,2,0,0,0
20211111211170,2,48,20,1,0,0,0
20211111211170,3,13,22,1,0,0,0
20211111211170,4,11,22,1,0,0,0
20211111211171,1,44,18,1,0,0,0
20211111211171,2,6,22,1,0,0,0
20211111211180,1,45,18,1,0,0,0
20211111211180,2,44,20,2,0,0,0
20211111211180,3,14,22,2,0,0,0
20211111211180,4,11,22,2,0,0,0
20211111211180,5,6,22,2,0,0,0
20211111211207,1,47,18,1,0,0,0
20211111211207,2,41,20,2,0,0,0
20211111211207,4,11,22,2,0,0,0
20211111211223,1,44,18,2,0,0,0
20211111211223,2,14,22,1,0,0,0
20211111211229,1,57,18,2,0,0,0
20211111211229,2,27,22,1,0,0,0
20211111211229,3,22,22,2,0,0,0
20211111211229,4,10,23,1,0,0,0
20211111211229,5,2,23,1,0,0,0
20211111211231,1,46,18,2,0,0,0
20211111211231,2,48,20,1,0,0,0
20211111211231,3,8,22,1,0,0,0
20211111211231,4,6,22,1,0,0,0
20211111211239,1,80,18,1,0,0,0
20211111211239,2,85,20,2,60,0,0
20211111211241,1,36,19,2,0,0,0
20211111211255,1,41,18,1,0,0,0
20211111211255,2,53,20,2,0,0,0
20211111211265,1,34,19,1,0,0,0
20211111211265,2,32,20,2,0,0,0
20211111211273,1,33,18,2,0,0,0
20211111211273,2,34,20,1,0,0,0
20211111211287,1,79,19,2,0,0,0
20211111211307,1,56,19,2,0,0,0
20211111211314,1,35,19,1,0,0,0
20211111211328,1,74,18,2,0,0,0
20211111211328,2,76,20,1,0,0,0
20211111211328,3,49,22,1,0,0,0
20211111211332,1,80,19,2,0,0,0
20211111211353,1,71,19,2,0,0,0
20211111211408,1,44,19,1,0,0,0
20211111211409,1,80,18,1,0,0,0
20211111211409,2,80,20,2,0,0,0
20211111211412,1,34,18,2,0,0,0
20211111211412,2,63,24,1,0,0,0
20211111211412,3,61,24,2,0,0,0
20211111211432,1,22,19,1,0,0,0
20211111211511,1,72,18,1,0,0,0
20211111211511,2,68,20,2,0,0,0
20211111211542,1,20,19,2,0,0,0
20211111211542,2,20,21,2,0,0,0
20211111211545,1,75,18,2,0,0,0
20211111211545,2,41,22,1,0,0,0
20211111211555,1,63,19,1,0,0,0
20211111211563,1,21,18,1,0,0,0
20211111211563,2,52,24,1,0,0,0
20211111211563,3,51,24,2,0,0,0
20211111211578,1,72,18,1,0,0,0
20211111211578,2,72,20,2,0,0,0
20211111211592,1,58,18,1,0,0,0
20211111211592,2,65,20,2,0,0,0
20211111211597,1,35,18,2,0,0,0
20211111211597,2,42,20,1,0,0,0
20211111211597,3,13,22,1,0,0,0
20211111211597,4,2,22,1,0,0,0
20211111211601,1,31,18,1,0,0,0
20211111211601,2,31,20,2,0,0,0
20211111211601,3,6,22,1,0,0,0
20211111211601,4,3,22,1,0,0,0
20211111211601,5,1,22,2,0,0,0
20211111211605,1,80,18,2,0,0,0
20211111211605,2,80,20,1,0,0,0
20211111211621,1,76,19,2,0,0,0
20211111211622,1,64,19,1,0,0,0
20211111211622,2,54,21,2,0,0,0
20211111211641,1,37,18,2,0,0,0
20211111211641,2,10,22,2,0,0,0
20211111211641,3,8,22,1,0,0,0
20211111211641,4,2,22,1,0,0,0
20211111211658,1,73,19,1,0,0,0
20211111211681,1,54,18,1,0,0,0
20211111211681,2,57,20,2,0,0,0
20211111211681,3,25,22,1,0,0,0
20211111211681,4,22,22,1,0,0,0
20211111211726,1,85,19,2,60,0,0
20211111211733,1,42,19,1,0,0,0
20211111211737,1,71,19,2,0,0,0
20211111211739,1,78,18,1,0,0,0
20211111211739,2,44,22,1,0,0,0
20211111211744,1,70,18,2,0,0,0
20211111211744,2,71,20,1,0,0,0
20211111211749,1,19,18,1,0,0,0
20211111211749,2,43,24,1,0,0,0
20211111211749,3,54,24,2,0,0,0
20211111211749,4,19,25,1,0,0,0
20211111211749,5,17,25,2,0,0,0
20211111211749,6,14,25,2,0,0,0
20211111211749,7,11,25,1,0,0,0
20211111211749,8,12,25,2,0,0,0
20211111211772,1,46,18,1,0,0,0
20211111211772,2,45,21,2,0,0,0
20211111211772,3,17,22,1,0,0,0
20211111211782,1,42,18,2,0,0,0
20211111211782,2,45,20,1,0,0,0
20211111211782,3,10,22,2,0,0,0
20211111211782,4,7,22,1,0,0,0
20211111211793,1,61,18,1,0,0,0
20211111211793,2,51,20,2,0,0,0
20211111211793,3,23,22,2,0,0,0
20211111211793,4,22,22,1,0,0,0
20211111211816,1,32,18,1,0,0,0
20211111211816,2,31,20,2,0,0,0
20211111211816,3,1,22,1,0,0,0
20211111211824,1,53,18,1,0,0,0
20211111211824,2,7,22,2,0,0,0
20211111211836,1,85,18,2,60,0,0
20211111211836,2,41,23,2,0,0,0
20211111211836,3,14,26,2,0,0,0
20211111211836,4,14,26,1,0,0,0
20211111211850,1,27,18,1,0,0,0
20211111211850,2,27,20,2,0,0,0
20211111211850,3,1,22,1,0,0,0
20211111211878,1,37,18,2,0,0,0
20211111211878,2,35,20,1,0,0,0
20211111211878,3,3,22,2,0,0,0
20211111211878,4,0,22,2,0,0,0
20211111211883,1,74,18,1,0,0,0
20211111211883,2,67,20,2,0,0,0
20211111211900,1,78,18,1,0,0,0
20211111211900,2,76,20,2,0,0,0
20211111211915,1,53,19,1,0,0,0
20211111211921,1,80,18,1,0,0,0
20211111211921,2,80,20,2,0,0,0
20211111211925,1,72,18,2,0,0,0
20211111211925,2,80,20,1,0,0,0
20211111211951,1,33,18,2,0,0,0
20211111211951,2,11,22,1,0,0,0
20211111211961,1,75,19,2,0,0,0
20211111212008,1,55,18,1,0,0,0
20211111212008,2,58,21,2,0,0,0
20211111212008,3,17,30,1,0,0,0
20211111212035,1,62,18,1,0,0,0
20211111212035,2,50,20,2,0,0,0
20211111212035,3,10,22,1,0,0,0
20211111212035,4,6,22,1,0,0,0
20211111212052,1,39,18,1,0,0,0
20211111212052,2,13,22,2,0,0,0
20211111212052,3,12,22,2,0,0,0
20211111212052,4,7,22,2,0,0,0
20211111212052,5,6,22,2,0,0,0
20211111212069,1,72,18,2,0,0,0
20211111212069,2,74,20,1,0,0,0
20211111212098,1,80,18,1,0,0,0
20211111212098,2,77,20,2,0,0,0
20211111212106,1,55,18,1,0,0,0
20211111212106,2,50,20,2,0,0,0
20211111212106,3,16,22,1,0,0,0
20211111212108,1,50,18,2,0,0,0
20211111212108,2,29,22,2,0,0,0
20211111212108,3,25,22,2,0,0,0
20211111212133,1,74,18,1,0,0,0
20211111212133,2,61,20,2,0,0,0
20211111212143,1,29,18,1,0,0,0
20211111212143,2,62,24,2,0,0,0
20211111212148,1,34,18,1,0,0,0
20211111212148,2,34,20,2,0,0,0
20211111212148,3,3,22,1,0,0,0
20211111212148,4,1,22,2,0,0,0
20211111212167,1,85,19,2,60,0,0
20211111212168,1,77,19,2,0,0,0
20211111212188,1,60,18,2,0,0,0
20211111212188,2,65,20,1,0,0,0
20211111212188,3,26,22,2,0,0,0
20211111212238,1,85,19,2,60,0,0
20211111212250,1,27,18,2,0,0,0
20211111212250,2,32,20,1,0,0,0
20211111212254,1,33,18,2,0,0,0
20211111212254,2,31,20,1,0,0,0
20211111212254,3,13,22,2,0,0,0
20211111212254,4,10,22,1,0,0,0
20211111212271,1,42,18,2,0,0,0
20211111212271,2,41,21,1,0,0,0
20211111212271,3,18,22,2,0,0,0
20211111212285,1,54,19,2,0,0,0
20211111212288,1,71,18,1,0,0,0
20211111212288,2,68,20,2,0,0,0
20211111212327,1,31,18,1,0,0,0
20211111212327,2,27,21,2,0,0,0
20211111212327,3,7,22,2,0,0,0
20211111212327,4,4,22,1,0,0,0
20211111212329,1,50,18,1,0,0,0
20211111212329,2,42,20,2,0,0,0
20211111212329,3,13,22,2,0,0,0
20211111212355,1,77,19,2,0,0,0
20211111212375,1,64,18,2,0,0,0
20211111212375,2,64,20,1,0,0,0
20211111212378,1,26,18,1,0,0,0
20211111212378,2,72,24,1,0,0,0
20211111212378,3,69,24,2,0,0,0
20211111212414,1,42,19,1,0,0,0
20211111212421,1,69,19,2,0,0,0
20211111212424,1,45,18,1,0,0,0
20211111212424,2,43,20,2,0,0,0
20211111212424,3,8,22,2,0,0,0
20211111212424,4,4,22,2,0,0,0
20211111212434,1,39,18,2,0,0,0
20211111212434,2,11,22,2,0,0,0
20211111212455,1,78,18,1,0,0,0
20211111212455,2,78,20,2,0,0,0
20211111212455,3,15,23,1,0,0,0
20211111212468,1,19,18,1,0,0,0
20211111212468,2,42,24,2,0,0,0
20211111212496,1,70,18,2,0,0,0
20211111212496,2,75,20,1,0,0,0
20211111212502,1,57,18,1,0,0,0
20211111212502,2,59,20,2,0,0,0
20211111212506,1,37,18,1,0,0,0
20211111212506,2,33,20,2,0,0,0
20211111212525,1,47,18,2,0,0,0
20211111212525,2,55,20,1,0,0,0
20211111212525,3,22,22,2,0,0,0
20211111212525,4,18,22,1,0,0,0
20211111212538,1,61,18,2,0,0,0
20211111212538,2,22,22,1,0,0,0
20211111212538,3,52,28,1,0,0,0
20211111212562,1,15,18,2,0,0,0
20211111212562,2,44,24,2,0,0,0
20211111212572,1,37,18,2,0,0,0
20211111212572,2,74,24,2,0,0,0
20211111212576,1,64,18,2,0,0,0
20211111212576,2,64,20,1,0,0,0
20211111212576,3,68,26,2,0,0,0
20211111212580,1,55,18,2,0,0,0
20211111212580,2,47,20,1,0,0,0
20211111212580,3,13,22,1,0,0,0
20211111212591,1,80,19,2,0,0,0
20211209210177,1,18,18,1,0,0,0
20211209210177,2,43,24,2,0,0,0
20211209210177,3,23,25,1,0,0,0
20211209210177,4,43,24,1,0,0,0
20211209211369,1,62,18,2,0,0,0
20211209211369,2,26,22,2,0,0,0
20211209211390,1,75,18,2,0,0,0
20211209211390,2,78,20,1,0,0,0
20211209211643,1,36,18,2,0,0,0
20211209211643,2,18,22,2,0,0,0
20211209211831,1,30,18,1,0,0,0
20211209211831,3,3,22,2,0,0,0
20211209211831,4,1,22,2,0,0,0
20211209211888,1,70,18,2,0,0,0
20211209211888,2,73,20,1,0,0,0
20211209212342,1,54,18,1,0,0,0
20211209212342,2,54,20,2,0,0,0
20211209212342,3,33,22,1,0,0,0
20211209212342,4,30,22,2,0,0,0
20211209212342,5,11,23,2,0,0,0
20211209212342,6,9,23,2,0,0,0
20211209212342,7,30,25,2,0,0,0
20211210210051,1,20,18,1,0,0,0
20211210210051,2,20,25,1,0,0,0
20211210210095,1,37,18,2,0,0,0
20211210210095,2,36,20,1,0,0,0
20211210210095,3,10,22,2,0,0,0
20211210210095,4,4,22,2,0,0,0
20211210210095,5,2,22,2,0,0,0
20211210210095,6,0,22,2,0,0,0
20211210210106,1,37,18,1,0,0,0
20211210210106,2,37,20,2,0,0,0
20211210210106,3,8,22,2,0,0,0
20211210210106,4,5,22,1,0,0,0
20211210210106,5,4,22,1,0,0,0
20211210210509,1,56,19,1,0,0,0
20211210210509,3,13,40,1,0,0,0
20211210210538,1,65,19,1,0,0,0
20211210210549,1,63,18,2,0,0,0
20211210210549,2,36,22,2,0,0,0
20211210210555,1,80,19,1,0,0,0
20211210210571,1,40,19,1,0,0,0
20211210210571,2,16,22,1,0,0,0
20211210210586,1,58,18,2,0,0,0
20211210210586,2,26,22,2,0,0,0
20211210210590,1,21,19,2,0,0,0
20211210210604,1,77,18,2,0,0,0
20211210210604,2,74,20,1,0,0,0
20211210210628,1,54,19,1,0,0,0
20211210210633,1,73,18,2,0,0,0
20211210210633,2,76,20,1,0,0,0
20211210210671,1,52,18,2,0,0,0
20211210210671,2,52,20,1,0,0,0
20211210210671,4,27,22,1,0,0,0
20211210210674,1,62,19,1,0,0,0
20211210210725,1,35,18,2,0,0,0
20211210210725,2,16,22,2,0,0,0
20211210210725,3,12,22,2,0,0,0
20211210210725,4,1,22,2,0,0,0
20211210210726,1,28,18,1,0,0,0
20211210210726,2,32,28,2,0,0,0
20211210210726,3,24,28,1,0,0,0
20211210210726,4,24,28,2,0,0,0
20211210210726,5,26,28,2,0,0,0
20211210210734,1,63,19,2,0,0,0
20211210210768,1,41,19,1,0,0,0
20211210210768,2,42,20,2,0,0,0
20211210210772,1,17,18,1,0,0,0
20211210210772,2,49,24,2,0,0,0
20211210210777,1,37,18,1,0,0,0
20211210210777,2,37,20,2,0,0,0
20211210210777,3,12,22,1,0,0,0
20211210210777,4,9,22,1,0,0,0
20211210210777,5,7,22,1,0,0,0
20211210210777,6,7,22,1,0,0,0
20211210210785,1,85,18,1,60,0,0
20211210210785,2,85,20,2,60,0,0
20211210210818,1,74,19,2,0,0,0
20211210210824,1,37,18,1,0,0,0
20211210210824,2,37,20,2,0,0,0
20211210210824,3,5,22,1,0,0,0
20211210210824,4,2,22,2,0,0,0
20211210210832,1,80,18,2,0,0,0
20211210210832,2,79,20,1,0,0,0
20211210210856,1,80,18,1,0,0,0
20211210210856,2,75,20,2,0,0,0
20211210210878,1,32,18,2,0,0,0
20211210210878,2,31,20,1,0,0,0
20211210210878,3,2,22,2,0,0,0
20211210210878,4,0,22,1,0,0,0
20211210210893,1,24,19,1,0,0,0
20211210210916,1,38,18,2,0,0,0
20211210210916,2,50,20,1,0,0,0
20211210210916,3,18,22,2,0,0,0
20211210210916,4,7,22,2,0,0,0
20211210210919,1,44,18,2,0,0,0
20211210210919,2,50,20,1,0,0,0
20211210210919,3,9,22,1,0,0,0
20211210210949,1,64,18,1,0,0,0
20211210210949,2,58,20,2,0,0,0
20211210210966,1,51,19,2,0,0,0
20211210210967,1,80,18,2,0,0,0
20211210210967,2,80,20,1,0,0,0
20211210211010,1,31,18,1,0,0,0
20211210211010,2,21,20,2,0,0,0
20211210211010,3,7,22,2,0,0,0
20211210211010,4,12,22,2,0,0,0
20211210211010,5,0,22,2,0,0,0
20211210211014,1,64,18,1,0,0,0
20211210211014,2,63,20,2,0,0,0
20211210211021,1,41,18,2,0,0,0
20211210211021,2,52,20,1,0,0,0
20211210211045,1,59,19,2,0,0,0
20211210211081,1,28,19,1,0,0,0
20211210211106,1,62,18,2,0,0,0
20211210211106,2,69,25,2,0,0,0
20211210211138,1,17,18,1,0,0,0
20211210211138,2,54,24,1,0,0,0
20211210211138,3,50,24,2,0,0,0
20211210211138,4,15,25,1,0,0,0
20211210211172,1,28,18,1,0,0,0
20211210211172,2,43,26,2,0,0,0
20211210211172,3,42,25,1,0,0,0
20211210211172,4,17,26,2,0,0,0
20211210211172,5,15,26,1,0,0,0
20211210211175,1,47,18,1,0,0,0
20211210211175,2,37,20,2,0,0,0
20211210211175,3,3,22,2,0,0,0
20211210211175,4,1,22,1,0,0,0
20211210211182,1,51,18,1,0,0,0
20211210211182,2,53,20,2,0,0,0
20211210211182,3,14,22,2,0,0,0
20211210211182,4,9,22,1,0,0,0
20211210211198,1,65,18,2,0,0,0
20211210211198,2,63,20,1,0,0,0
20211210211201,1,74,18,1,0,0,0
20211210211201,2,66,20,2,0,0,0
20211210211268,1,68,18,1,0,0,0
20211210211268,2,66,20,2,0,0,0
20211210211271,1,25,19,2,0,0,0
20211210211297,1,66,19,2,0,0,0
20211210211315,1,49,18,1,0,0,0
20211210211315,2,47,20,2,0,0,0
20211210211315,3,9,22,1,0,0,0
20211210211353,1,65,19,2,0,0,0
20211210211353,2,33,22,1,0,0,0
20211210211358,1,48,18,1,0,0,0
20211210211358,2,56,20,2,0,0,0
20211210211358,3,25,22,2,0,0,0
20211210211360,1,53,18,2,0,0,0
20211210211360,2,55,20,1,0,0,0
20211210211362,1,27,18,2,0,0,0
20211210211362,2,28,20,1,0,0,0
20211210211362,3,4,22,1,0,0,0
20211210211365,1,41,18,1,0,0,0
20211210211365,2,37,20,2,0,0,0
20211210211365,3,14,22,1,0,0,0
20211210211365,4,9,22,2,0,0,0
20211210211378,1,35,18,1,0,0,0
20211210211378,2,36,20,2,0,0,0
20211210211378,3,13,22,2,0,0,0
20211210211378,4,11,22,1,0,0,0
20211210211378,5,13,22,2,0,0,0
20211210211384,1,68,18,2,0,0,0
20211210211384,2,77,20,1,0,0,0
20211210211386,1,15,18,1,0,0,0
20211210211386,2,56,24,1,0,0,0
20211210211386,3,47,24,2,0,0,0
20211210211386,4,26,25,2,0,0,0
20211210211386,5,15,25,2,0,0,0
20211210211386,6,22,25,1,0,0,0
20211210211405,1,54,19,1,0,0,0
20211210211411,1,46,19,1,0,0,0
20211210211429,1,74,19,2,0,0,0
20211210211468,1,50,18,2,0,0,0
20211210211468,2,45,20,1,0,0,0
20211210211468,3,16,22,2,0,0,0
20211210211468,4,14,22,1,0,0,0
20211210211482,1,62,19,1,0,0,0
20211210211507,1,43,18,2,0,0,0
20211210211507,2,7,22,2,0,0,0
20211210211602,1,42,18,2,0,0,0
20211210211602,2,16,22,2,0,0,0
20211210211602,3,2,23,2,0,0,0
20211210211602,4,31,25,1,0,0,0
20211210211610,1,62,18,1,0,0,0
20211210211610,2,61,20,2,0,0,0
20211210211610,3,17,23,1,0,0,0
20211210211610,4,12,23,2,0,0,0
20211210211610,5,12,23,1,0,0,0
20211210211611,1,51,18,2,0,0,0
20211210211611,2,75,20,1,0,0,0
20211210211622,1,29,19,2,0,0,0
20211210211622,2,27,20,1,0,0,0
20211210211626,1,44,18,1,0,0,0
20211210211626,2,40,20,2,0,0,0
20211210211626,3,7,22,1,0,0,0
20211210211626,4,4,22,1,0,0,0
20211210211626,5,68,26,1,0,0,0
20211210211626,6,65,26,2,0,0,0
20211210211629,1,31,18,2,0,0,0
20211210211629,2,34,20,1,0,0,0
20211210211629,3,1,22,1,0,0,0
20211210211640,1,80,18,1,60,0,0
20211210211640,2,75,20,2,0,0,0
20211210211643,1,69,18,2,0,0,0
20211210211643,2,64,20,1,0,0,0
20211210211672,1,20,18,1,0,0,0
20211210211672,2,63,26,2,0,0,0
20211210211672,3,68,26,1,0,0,0
20211210211680,1,51,18,1,0,0,0
20211210211680,2,69,24,2,0,0,0
20211210211680,3,75,24,1,0,0,0
20211210211717,1,25,19,2,0,0,0
20211210211730,1,55,19,1,0,0,0
20211210211745,1,39,18,1,0,0,0
20211210211745,2,79,24,1,0,0,0
20211210211745,3,67,24,2,0,0,0
20211210211769,1,49,18,1,0,0,0
20211210211769,2,51,20,2,0,0,0
20211210211769,3,21,22,2,0,0,0
20211210211769,4,17,22,2,0,0,0
20211210211769,5,15,22,1,0,0,0
20211210211769,6,11,22,1,0,0,0
20211210211827,1,78,19,1,0,0,0
20211210211880,1,32,18,1,0,0,0
20211210211880,2,31,20,2,0,0,0
20211210211880,3,8,22,1,0,0,0
20211210211880,4,1,22,1,0,0,0
20211210211880,5,12,22,2,0,0,0
20211210211880,6,4,22,2,0,0,0
20211210211913,1,57,19,1,0,0,0
20211210211950,1,41,18,2,0,0,0
20211210211950,2,42,20,1,0,0,0
20211210211950,3,14,22,2,0,0,0
20211210211950,4,10,22,1,0,0,0
20211210211952,1,43,18,2,0,0,0
20211210211952,2,25,26,2,0,0,0
20211210211952,3,25,28,1,0,0,0
20211210211952,4,29,26,2,0,0,0
20211210211952,5,32,25,1,0,0,0
20211210211952,6,7,26,2,0,0,0
20211210211952,7,14,22,2,0,0,0
20211210211952,8,0,28,2,0,0,0
20211210211958,1,70,19,2,0,0,0
20211210211988,1,35,18,2,0,0,0
20211210211988,2,41,20,1,0,0,0
20211210211988,3,13,22,1,0,0,0
20211210211988,4,7,22,2,0,0,0
20211210211988,5,5,22,2,0,0,0
20211210212021,1,36,18,2,0,0,0
20211210212021,2,36,20,1,0,0,0
20211210212021,3,9,22,2,0,0,0
20211210212021,4,7,22,1,0,0,0
20211210212021,5,1,22,2,0,0,0
20211210212033,1,65,18,2,0,0,0
20211210212033,2,73,20,2,0,0,0
20211210212048,1,19,18,1,0,0,0
20211210212048,2,39,24,2,0,0,0
20211210212048,3,39,24,1,0,0,0
20211210212048,4,11,25,1,0,0,0
20211210212054,1,18,18,2,0,0,0
20211210212054,2,61,24,2,0,0,0
20211210212093,1,52,18,2,0,0,0
20211210212093,2,63,20,1,0,0,0
20211210212093,3,15,22,2,0,0,0
20211210212093,4,22,22,1,0,0,0
20211210212093,6,54,26,2,0,0,0
20211210212120,1,57,19,1,0,0,0
20211210212120,2,47,21,2,0,0,0
20211210212120,3,26,30,1,0,0,0
20211210212132,1,78,19,2,0,0,0
20211210212138,1,79,18,2,0,0,0
20211210212138,2,80,20,1,0,0,0
20211210212161,1,45,18,2,0,0,0
20211210212161,2,46,20,1,0,0,0
20211210212161,3,21,22,1,0,0,0
20211210212161,4,23,22,2,0,0,0
20211210212161,5,80,24,2,0,0,0
20211210212161,6,29,26,1,0,0,0
20211210212170,1,54,19,2,0,0,0
20211210212189,1,22,18,2,0,0,0
20211210212189,2,78,26,2,0,0,0
20211210212189,3,55,24,2,0,0,0
20211210212189,4,54,24,1,0,0,0
20211210212238,1,55,18,1,0,0,0
20211210212238,2,52,20,2,0,0,0
20211210212238,3,21,22,2,0,0,0
20211210212238,4,22,22,1,0,0,0
20211210212240,1,51,18,2,0,0,0
20211210212240,2,51,20,1,0,0,0
20211210212240,3,19,22,2,0,0,0
20211210212240,4,13,22,2,0,0,0
20211210212251,1,23,18,2,0,0,0
20211210212251,2,45,24,2,0,0,0
20211210212251,3,49,24,1,0,0,0
20211210212251,4,20,25,2,0,0,0
20211210212251,5,17,25,1,0,0,0
20211210212259,1,67,18,1,0,0,0
20211210212259,2,65,20,2,0,0,0
20211210212262,1,64,19,2,0,0,0
20211210212283,1,54,19,1,0,0,0
20211210212283,2,51,21,2,0,0,0
20211210212294,1,36,18,2,0,0,0
20211210212294,2,40,20,1,0,0,0
20211210212294,3,11,22,1,0,0,0
20211210212294,4,4,22,1,0,0,0
20211210212316,1,57,19,1,0,0,0
20211210212379,1,35,18,1,0,0,0
20211210212379,2,36,20,2,0,0,0
20211210212379,3,2,22,2,0,0,0
20211210212379,4,6,22,1,0,0,0
20211210212410,1,35,18,1,0,0,0
20211210212410,2,36,20,2,0,0,0
20211210212410,3,2,22,2,0,0,0
20211210212412,1,58,18,2,0,0,0
20211210212412,2,66,20,1,0,0,0
20211210212453,1,67,18,2,0,0,0
20211210212453,2,76,20,1,0,0,0
20211210212469,1,52,18,1,0,0,0
